STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,hhcomp,Household composition,rskpovth,Risk of poverty threshold,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2014,,20.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2015,,17.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2016,,17.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2017,,18.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2018,,19.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2019,,18.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2020,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2023,,15.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2013,,20.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2014,,20.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2015,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2016,,16.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2017,,13.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2018,,16.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2019,,17.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2020,,12.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,ME,Montenegro,2023,,8.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2012,,12.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2013,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2014,,14.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2015,,11.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2016,,9.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2017,,8.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2018,,9.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2019,,13.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2020,,10.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MK,North Macedonia,2023,,12.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2012,,39.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2013,,40.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2014,,37.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2015,,32.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2016,,30.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2017,,26.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2018,,29.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2019,,33.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2020,,31.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2023,,34.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2012,,14.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2013,,14.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2014,,15.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2015,,13.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2016,,13.2,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2017,,12.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2018,,16.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2019,,14.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2020,,14.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2023,,14.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2012,,9.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2013,,7.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2014,,6.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2015,,9.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2016,,6.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2017,,7.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2018,,8.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2019,,7.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2020,,7.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2023,,9.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2012,,11.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2013,,11.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2014,,11.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2015,,10.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2016,,11.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2017,,12.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2018,,14.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2019,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2023,,7.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2012,,14.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2013,,14.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2014,,13.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2015,,14.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2016,,13.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2017,,13.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2018,,12.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2019,,13.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2020,,13.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2023,,15.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2012,,17.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2013,,17.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2014,,16.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2015,,15.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2016,,14.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2017,,14.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2018,,14.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2019,,13.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2020,,12.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2023,,11.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2013,,18.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2014,,15.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2015,,14.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2016,,15.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2017,,12.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2018,,12.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2019,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2020,,16.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2023,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2012,,8.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2013,,8.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2014,,8.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2015,,7.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2016,,6.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2017,,6.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2018,,6.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2019,,6.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2020,,5.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SE,Sweden,2023,,5.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2012,,16.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2013,,15.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2014,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2015,,15.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2016,,15.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2017,,16.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2018,,16.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2019,,16.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2020,,15.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SI,Slovenia,2023,,14.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2012,,15.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2013,,14.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2014,,12.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2015,,11.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2016,,9.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2017,,10.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2018,,9.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2019,,9.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2020,,9.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,SK,Slovakia,2023,,5.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,TR,Türkiye,2012,,25.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,TR,Türkiye,2013,,24.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,TR,Türkiye,2014,,24.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,TR,Türkiye,2015,,24.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,TR,Türkiye,2016,,24.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,TOTAL,Total,TOTAL,Total,PC,Percentage,TR,Türkiye,2017,,22.9,,,,,
